,Created At,Text,Location,Address,Longitude,Latitude
1139,Wed Mar 04 23:53:14 +0000 2020, @ SuvarnaVeerappa @ nytimes @ guardian @ smh @ khaleejtimes @ washingtonpost @ UN @ hrw Whole world knows 's done p… https : //t.co/MRD486MSLL,Mohali,"Mohali, Malerkotla Tahsil, Sangrur, Punjab, India",76.0484147,30.450764
1140,Wed Mar 04 23:53:19 +0000 2020, RT @ SabinaBasha : A must watch interested CAA & amp ; NRC .,Banana republic ,"Banana Republic, 6801, Northlake Mall Drive, Croft, Charlotte, Mecklenburg County, North Carolina, 28087, United States of America",-80.850926,35.3531281
1144,Wed Mar 04 23:53:34 +0000 2020," Cornered court , Mandar ’ lawyer Nundy sought time verify video met prompt retort SG Mehta said strange Mander one hand wants time verify speech hand demanding immediate FIRs others .",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
1145,Wed Mar 04 23:53:41 +0000 2020," CAA lawyers considering legal action SOAS EuroPal , promoted antisemitic conspiracy myth , allowed deliver antisemitism training . https : //t.co/ZnfX9yrbJd",Israel,ישראל,34.8667654,31.5313113
1146,Wed Mar 04 23:53:48 +0000 2020, Trouble For Harsh Mander ? A Video Of An Inflammatory Speech Delivered By Him In Jamia During Anti-CAA Protest Shown To SC Judges . Mander seen heard addressing frenzied bob saying “ future country decided streets ” https : //t.co/meEEkbctJx,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
1149,Wed Mar 04 23:54:39 +0000 2020," RT @ rachelchitra : Starting thread , n't forget humanity politics . Or humaneness strife . # CAA # NRC # commonpe…","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
1151,Wed Mar 04 23:54:45 +0000 2020, Worth noting 's done without CAA Top 10 minutes played 's sat end lot blowouts . Her per-40-minute stats would blow every all-conference player water .,"Harrisonburg, VA","Harrisonburg, Virginia, 22801:22802, United States of America",-78.8688833,38.4493315
1152,Wed Mar 04 23:55:02 +0000 2020," Indian Communists behind engineering illegal petition UNHRC SC ? Petition # CAA UNHRC illegal & amp ; I hopeful SC slap tight Interestingly 's always INC , Left & amp ; Fake NGO coordination team work harm India 's interests https : //t.co/kf2OQ2yxkZ",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1154,Wed Mar 04 23:55:05 +0000 2020, funny leasing countries ' parliaments courts would discussed Constitutionality of… https : //t.co/4Unuq0uyLr,India,India,78.6677428,22.3511148
1158,Wed Mar 04 23:55:21 +0000 2020," The Foreign Media spreading Fake News calling pogrom , changing identity Rioters etc accidental . This foreign sponsored anti-CAA game played Bharat destabilise Govt . This time Nationalists unite & amp ; stay strong .","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
1159,Wed Mar 04 23:55:26 +0000 2020, @ RepEliotEngel Please @ consider caa nec discussion sake saving Indian democracy,Ireland,Ireland,-7.9794599,52.865196
1162,Wed Mar 04 23:55:44 +0000 2020, @ jsydave @ louie_ec @ its_me_samir_ @ FoneProtekt1 @ SmiLeeGifts @ SeagrimCorey @ flybe And course web address fo… https : //t.co/DxB9fviq5B,"Liverpool, England","Liverpool, North West England, England, United Kingdom",-2.991665,53.407154
1163,Wed Mar 04 23:55:44 +0000 2020," @ RobbieMagill In order CAA avoid rescue flights , 've allowed three aircraft Mancheste… https : //t.co/Nsp1sA5w8E","London, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
1165,Wed Mar 04 23:56:14 +0000 2020," # HarshMander designed political system , institutions trusted , till Mander comes back power . This Anti-CAA protest bloodthirsty sure . # Delhipolice showed immense restraint lost one .","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
1166,Wed Mar 04 23:56:15 +0000 2020," @ srivatsayb You idiot , read Committee Report 2003 backdrop CAA . Your party members testif… https : //t.co/MkryLIXWNt",भारत,India,78.6677428,22.3511148
1169,Wed Mar 04 23:56:57 +0000 2020, This really powerful hearing compelling heartbreaking testimonies . The alarm blaring many lives a… https : //t.co/jN4LPGMULW,City of Pearls,"Pearls, Grenada",-61.6200127,12.148885
1170,Wed Mar 04 23:57:10 +0000 2020, ’ crying ’ ready babe @ zaynmalik,beachwood café,"Beachwood Café, 2270, Cliffe Avenue, Courtenay, Comox Valley Regional District, British Columbia, V9N 2L4, Canada",-124.983567,49.6782988
1174,Wed Mar 04 23:57:18 +0000 2020, RT @ kellyn_singer : ZAYN SIGNED WITH CAA I LOVE IT HERE,eroda,"District Hospital, Eroda, EVN Road, Veerappanchatiram, Erode, Erode district, Tamil Nadu, 638001, India",77.7178523933593,11.33927295
1178,Wed Mar 04 23:58:27 +0000 2020," CAA n't provide succor religious minorities Pakistan & amp ; Bangladesh , also aimed draw world 's attention persecution . But powers & amp ; connections fibbies , ended used example persecution minorities Modi .",Earth ,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
1181,Wed Mar 04 23:58:43 +0000 2020, @ jeONmytime97 hav nice day caa,avril.,"Avril, Briey, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54150, France",5.9652054,49.2871745
1182,Wed Mar 04 23:58:48 +0000 2020," No relation article NPR update ; contract , ’ job , fired # CAA… https : //t.co/nI7nLelqF8",US,United States,-100.4458825,39.7837304
1184,Wed Mar 04 23:59:10 +0000 2020, @ IndianExpress Then need CAA ?,London UK,"London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
1185,Wed Mar 04 23:59:31 +0000 2020," We received 10 Lakhs 370 , 377 , Ram Mandir , CAA remaining instalments 5 Lakhs come NRC UCC population control law 🥰 https : //t.co/VYs74dvdPf","Greater Noida, India","Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201310, India",77.5137649,28.4670734
1186,Wed Mar 04 23:59:35 +0000 2020," @ ItsJokker @ Divya_net Wonderful conversation . All sections collapsed India NCR , NPA , ,GST , CAA , F… https : //t.co/Idu6nRaYoz",Puducherry,"Puducherry, Puducherry Taluk, Puducherry district, Puducherry, 605001, India",79.8306447,11.9340568
1187,Wed Mar 04 23:59:38 +0000 2020, More women coming revealing forced husbands go protest CAA ! ! !,"Seattle, WA","Seattle, King County, Washington, United States of America",-122.3300624,47.6038321
1189,Wed Mar 04 23:59:51 +0000 2020," The anti-CAA protests politically religiously motivated bereft logic rationale . The people India seen charade . My views @ TimesNow , @ navikakumar . # ShaheenBaghCracks https : //t.co/H7Y8nvr5Rq","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
1190,Thu Mar 05 00:00:20 +0000 2020, Whats role agency,argentina,Argentina,-64.9672817,-34.9964963
1191,Thu Mar 05 00:00:32 +0000 2020," Alright Jimmy , I 'll spell . His privilege # 1 Autoreviewer , # 2 Patroller . So pages created n't need reviewed . Abusing , made BIASED pages JNU attack , Delhi Riots , CAA protests UP within past 2-3 weeks . Even ( 1/n ) https : //t.co/UwMbGeAGFG",Bharat ,India,78.6677428,22.3511148
1192,Thu Mar 05 00:00:43 +0000 2020, The bodies die detention released families India . Why ? Because Indian cit… https : //t.co/GrUUtMlRYb,City of Pearls,"Pearls, Grenada",-61.6200127,12.148885
1195,Thu Mar 05 00:01:32 +0000 2020, RT @ Zerene_Rotus : FUCKING DEAD # ZaynIsComing,Ethiopia,ኢትዮጵያ,38.6521203,10.2116702
1197,Thu Mar 05 00:02:17 +0000 2020," US pulled @ UN_HRC calling `` cess pool bias '' . Now , intervening ongoing case CAA India lived description . UNHRC first intervene Iran , Pak , China preach India .","Karnataka, India","Karnataka, India",75.7223521,14.5203896
1198,Thu Mar 05 00:02:19 +0000 2020, 😭😭😭 Yasssssssssssssssassssssss I ca n't even describe happy I rn . He deserves everything 's good world .,Eroda,"District Hospital, Eroda, EVN Road, Veerappanchatiram, Erode, Erode district, Tamil Nadu, 638001, India",77.7178523933593,11.33927295
1204,Thu Mar 05 00:03:41 +0000 2020, @ narendramodi Ur biggest corona virus country sir..U resolve pmcbank issue resolving it..23 people died far..Country people 's problem u r resolving it..And deliberately creating issues like caa & amp ; nrc.. Recently riot happened delhi becauSe u..,india,India,78.6677428,22.3511148
1206,Thu Mar 05 00:04:42 +0000 2020," @ RahulGandhi You asked rioters take streets . You , ur mom n sister instigated riots gi… https : //t.co/fFZE9YW5xH",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1208,Thu Mar 05 00:04:49 +0000 2020, RT @ TheZiamNews : # Update | Zayn signed agency representation areas . He previously represented WME . https : //t…,Rio de Janeiro / Brasil,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",-43.2093727,-22.9110137
1210,Thu Mar 05 00:05:08 +0000 2020," Bernie 's Congressional proxies incredibly unpopular among IA 's : 1 ) @ PramilaJayapal sponsored anti-India # HRes745-slamming India Kashmir ignoring # KashmiriPandits 2 ) @ IlhanMN targeted @ AartiTikoo @ HouseForeign panel . Her sneering tweets # CAA , Modi , etc .",India,India,78.6677428,22.3511148
1212,Thu Mar 05 00:05:30 +0000 2020," The Indian fashion industry largely depends Muslim artisans , labour & amp ; Islamic sartorial crafts & amp ; techniques , issues surrounding CAA NRC met marked silence . https : //t.co/Fj83QRoKUd","मुंबई, भारत","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1213,Thu Mar 05 00:05:33 +0000 2020, Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For Next Two Weeks A… https : //t.co/SzHPOdS8FZ,"Hollywood, USA","Hollywood, Los Angeles, Los Angeles County, California, 90028-8127, United States of America",-118.3295232,34.0980031
1214,Thu Mar 05 00:05:38 +0000 2020," Cornered court , Mandar ’ lawyer Nundy sought time verify video met prompt retort SG Mehta said strange Mander one hand wants time verify speech hand demanding immediate FIRs others . https : //t.co/9JHDgKHuyS","Kolkata, India","Kolkata, West Bengal, India",88.3567751581234,22.54541245
1216,Thu Mar 05 00:05:47 +0000 2020, Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For Next Two Weeks At Least https : //t.co/JkbV8wNMaW https : //t.co/yDiPSUhhK9,"New York, NY","New York, United States of America",-74.0060152,40.7127281
1217,Thu Mar 05 00:06:00 +0000 2020," Government India order # UNHRC wind offices country . UNHCR presence India sufferance GOI , It ’ action subversive India ’ sovereignty insult Parliament . Time take action","Katy, TX","Katy, Fort Bend County, Texas, United States of America",-95.8243956,29.7857853
1218,Thu Mar 05 00:06:14 +0000 2020, Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For Next Two Weeks A… https : //t.co/V1GByQPm9c,"Parrish, FL","Parrish, Manatee County, Florida, 34219, United States of America",-82.4250941,27.5875357
1220,Thu Mar 05 00:06:33 +0000 2020," Fascist Etymology The Italian term fascismo derived fascio meaning `` bundle sticks '' , ultimately Latin word fasces . # fascism # india # caa # largestdemocracy https : //t.co/j3YiaOFFCp","İzmir, Türkiye","İzmir, Ege Bölgesi, 35240, Türkiye",27.1434119,38.4147331
1223,Thu Mar 05 00:07:29 +0000 2020," It good Zayn signed new , really competent agency represents many amazing artists various creative areas , I hope CAA gives Zayn recognition deserves , still needs get rid R * A # ZaynIsComing https : //t.co/K1L6bb2z7o",Poland,Polska,19.134422,52.215933
1224,Thu Mar 05 00:07:59 +0000 2020, Let 's Encrypt revoke 3 million certificates March 4 due software bug # CyberSecurity # RiskAwareness # CAA… https : //t.co/8i7fJwoe2j,ON 🇨🇦,"Ontario, Canada",-86.000977,50.000678
1225,Thu Mar 05 00:08:02 +0000 2020, ’ finally free,eroda ❀,"District Hospital, Eroda, EVN Road, Veerappanchatiram, Erode, Erode district, Tamil Nadu, 638001, India",77.7178523933593,11.33927295
1228,Thu Mar 05 00:08:15 +0000 2020, This really big deal,"Los Angeles, CA","Los Angeles, Los Angeles County, California, United States of America",-118.2427666,34.0536909
1229,Thu Mar 05 00:08:15 +0000 2020, @ RanaAyyub Next time situation arises people ready kill bastards . Such bastards… https : //t.co/7QmuHGMrNb,Livermore CA USA,"Livermore, Alameda County, California, 94550, United States of America",-121.7680531,37.6820583
1235,Thu Mar 05 00:09:08 +0000 2020, . @ CGlobalPolicy Director @ AzeemIbrahim : `` Families lived India 40-70 years find declared stateless threatened deportation. ” # CAA # delhiriots220,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1236,Thu Mar 05 00:09:10 +0000 2020, RT @ wjz : Towson Men 's Basketball Enters CAA Conference Tournament As One Of Nation 's Hottest Teams https : //t.co/PvBFHwKeD7 https : //t.co/lez…,"Bowleys Quarters, MD","Bowleys Quarters, Baltimore County, Maryland, 21220, United States of America",-76.3910467,39.3172213
1238,Thu Mar 05 00:09:13 +0000 2020," RT @ suchitrav : . @ AmanWadud : Women leading peaceful protest street two months , beating odds . # CAAProtest # CAA # …",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1239,Thu Mar 05 00:09:14 +0000 2020, Deadline News : Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For N… https : //t.co/i14ryVOlaM,United States,United States,-100.4458825,39.7837304
1240,Thu Mar 05 00:09:17 +0000 2020," . @ ProfVarshney : Using # CAA , # NRC render stateless large number Muslims , even born India & amp ; lived country decades , ancestors . That important reason protests ceased . # delhiriots2020",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1241,Thu Mar 05 00:09:18 +0000 2020, RT @ desimojito : Sex cool UP Police giving desired treatment Anti CAA Rlots 💓,"New York, USA","New York, United States of America",-74.0060152,40.7127281
1242,Thu Mar 05 00:09:20 +0000 2020," . @ AmanWadud : “ The Indian Constitution , unparralled document history modern nations , guarantees right live dignity . The NRC exercise , implemented , deny right ... ” # DelhiRiots2020",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1245,Thu Mar 05 00:09:35 +0000 2020," # LPSC2020 cancelled due concerns COVID-19 : https : //t.co/bDOB5433Pj '' We plan broadcast key NASA NRC peripheral meetings next weeks '' '' We reimburse registration fees , minus 10 % processing fee cover costs . ''","Washington, DC","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
1249,Thu Mar 05 00:10:13 +0000 2020," @ RepColinAllred Sir , statements show completely misinformed . CAA speeds citizenship pe… https : //t.co/XxxbZ0jdhE",Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
1251,Thu Mar 05 00:10:33 +0000 2020, @ Voice_For_India ISIS Behind Delhi attacks https : //t.co/rBwYYZ9UJZ @ Voice_For_India,Space,"Space, Turner, North Canberra, District of Canberra Central, Australian Capital Territory, 2612, Australia",149.1305008240921,-35.26562945
1254,Thu Mar 05 00:11:36 +0000 2020, Commissions paid Bitcoin,"Los Angeles, CA","Los Angeles, Los Angeles County, California, United States of America",-118.2427666,34.0536909
1258,Thu Mar 05 00:12:03 +0000 2020, @ DesiMid @ HinduAmericans @ RepAOC @ KenRoth @ hrw @ OHCHRAsia @ UNHumanRights @ amnesty @ EUCouncil @ Europarl_EN @ coe… https : //t.co/FEnFZXmM13,"Islamabad, Pakistan ","اسلام آباد, Abbottābād District, وفاقی دارالحکومت اسلام آباد, 44000, پاکستان",73.0651511,33.6938118
1261,Thu Mar 05 00:12:21 +0000 2020, Keeping track iterator loop references hard !,"MD, US","Maryland, United States of America",-76.9382069,39.5162234
1265,Thu Mar 05 00:12:36 +0000 2020, *What CAA,India,India,78.6677428,22.3511148
1266,Thu Mar 05 00:12:49 +0000 2020," RT @ madeforbrettLEE : SAY NO TO CAA , NRC , NPR . FCUK BJP FCUK RSS",Noida,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442
1267,Thu Mar 05 00:12:52 +0000 2020, RT @ Imam01Nazre : SAY NO TO CAA : — divisive — discriminatory — unconstitutional # WorldAgainstCAA,Noida,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442
1268,Thu Mar 05 00:13:00 +0000 2020," India 's concerns : 🔹Coronavirus 🔹Delhi riots 🔹Sinking economy 🔹CAA-NRC-NPR BJP 's response : 🔹IT & amp ; CRPF raids Chhattisgarh 🔹MLA horse trading MP 🔹Assaulting Opposition MPs Parliament 🔹Distract Clearly , BJP NO interest governing India . They want power .",Gurgaon,"Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235
1270,Thu Mar 05 00:13:24 +0000 2020, RT @ waked1111 : Exactly SAY NO TO CAA https : //t.co/jlXusyZfF8,Noida,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442
1272,Thu Mar 05 00:13:33 +0000 2020, Any comments @ BDUTT @ ShekharGupta @ sardesairajdeep @ ndtv @ ARanganathan72 @ republic @ TimesNow No hate speech ! Why Lutyens media pushing one sided narrative ?,Singapore,Singapore,103.8194992,1.357107
